"Species","IUCNstatus"
"Croton longipedicellatus","Not Threatened"
"Croton megalocarpus","Not Threatened"
"Croton nitrariifolius","Not Evaluated"
"Croton organensis","Not Threatened"
"Croton piptocalyx","Not Threatened"
"Croton poilanei","Not Evaluated"
"Croton polytrichus","Not Evaluated"
"Croton rottlerifolius","Not Evaluated"
"Croton salutaris","Not Threatened"
"Croton scheffleri","Not Evaluated"
"Croton sphaerogynus","Not Evaluated"
"Croton talaeporos","Vulnerable"
"Croton thorelii","Not Evaluated"
"Croton vulnerarius","Not Threatened"
"Crotonogynopsis usambarica","Not Evaluated"
"Cryptocarya aschersoniana","Not Threatened"
"Cryptocarya mandioccana","Not Threatened"
"Cryptocarya micrantha","Not Threatened"
"Cryptocarya moschata","Not Threatened"
"Cryptocarya saligna","Not Threatened"
"Cryptocarya septentrionalis","Vulnerable"
"Cubanola domingensis","Not Evaluated"
"Cupania concolor","Not Evaluated"
"Cupania tenuivalvis","Not Threatened"
"Cupania zanthoxyloides","Not Threatened"
"Curitiba prismatica","Vulnerable"
"Cussonia angolensis","Not Evaluated"
"Cussonia bancoensis","Vulnerable"
"Cussonia ostinii","Vulnerable"
"Cuviera schliebenii","Threatened"
"Cyanocephalus lippioides","Not Threatened"
"Cybianthus boissieri","Vulnerable"
"Cylicomorpha parviflora","Not Threatened"
"Cynometra lukei","Threatened"
"Cynometra megalophylla","Not Threatened"
"Cynometra suaheliensis","Not Threatened"
"Cynometra webberi","Not Threatened"
"Dahlstedtia floribunda","Not Threatened"
"Dahlstedtia glaziovii","Not Evaluated"
"Dahlstedtia muehlbergiana","Not Evaluated"
"Dahlstedtia pinnata","Not Evaluated"
"Dalbergia acuta","Not Threatened"
"Dalbergia arbutifolia","Not Threatened"
"Dalbergia brasiliensis","Vulnerable"
"Dalbergia cochinchinensis","Threatened"
"Dalbergia fischeri","Not Threatened"
"Dalbergia glaucescens","Not Threatened"
"Dalbergia urschii","Threatened"
"Dalbergia villosa","Vulnerable"
"Daniellia oliveri","Not Threatened"
"Daphnopsis brasiliensis","Not Threatened"
"Daphnopsis coriacea","Not Threatened"
"Daphnopsis fasciculata","Not Threatened"
"Daphnopsis pseudosalix","Threatened"
"Daphnopsis racemosa","Not Threatened"
"Daphnopsis schwackeana","Not Threatened"
"Daphnopsis sellowiana","Not Evaluated"
"Daphnopsis utilis","Not Threatened"
"Dasylepis eggelingii","Vulnerable"
"Dasylepis integra","Not Threatened"
"Dasymaschalon lomentaceum","Not Evaluated"
"Dasymaschalon macrocalyx","Not Evaluated"
"Dasyphyllum spinescens","Not Threatened"
"Deinbollia kilimandscharica","Not Threatened"
"Delonix velutina","Threatened"
"Dendropanax monogynus","Not Threatened"
"Dendrosenecio adnivalis","Not Threatened"
"Dendrosenecio erici-rosenii","Not Threatened"
"Detarium microcarpum","Not Threatened"
"Detarium senegalense","Not Threatened"
"Dialium cochinchinense","Not Threatened"
"Dialium holtzii","Not Threatened"
"Dialium orientale","Vulnerable"
"Diatenopteryx sorbifolia","Not Evaluated"
"Dichapetalum mossambicense","Not Threatened"
"Dichapetalum stuhlmannii","Not Evaluated"
"Dichrostachys myriophylla","Vulnerable"
"Dicranolepis pyramidalis","Threatened"
"Dicranolepis usambarica","Not Evaluated"
"Dillenia hookeri","Not Evaluated"
"Dillenia scabrella","Not Evaluated"
"Dioecrescis erythroclada","Not Evaluated"
"Diospyros amaniensis","Vulnerable"
"Diospyros brasiliensis","Not Threatened"
"Diospyros dasyphylla","Not Evaluated"
"Diospyros defectrix","Not Evaluated"
"Diospyros filipendula","Not Evaluated"
"Diospyros fischeri","Not Threatened"
"Diospyros greenwayi","Not Threatened"
"Diospyros hassleri","Not Evaluated"
"Diospyros kabuyeana","Not Threatened"
"Diospyros loureiroana","Not Threatened"
"Diospyros mollis","Not Evaluated"
"Diospyros occulta","Vulnerable"
"Diospyros ovalifolia","Not Evaluated"
"Diospyros senensis","Not Threatened"
"Diospyros squarrosa","Not Threatened"
"Diospyros tetraceros","Threatened"
"Diospyros vescoi","Not Threatened"
"Diospyros zombensis","Not Threatened"
"Diplokeleba floribunda","Not Threatened"
"Diplokeleba herzogii","Not Evaluated"
"Diplusodon virgatus","Not Evaluated"
"Dipterocarpus intricatus","Threatened"
"Dipterocarpus obtusifolius","Not Threatened"
"Dipterocarpus tuberculatus","Not Threatened"
"Dissomeria crenata","Not Threatened"
"Dobera loranthifolia","Not Evaluated"
"Dolichandrone alba","Not Threatened"
"Dombeya aethiopica","Not Threatened"
"Dombeya amaniensis","Vulnerable"
"Dombeya kirkii","Not Evaluated"
"Dombeya rariflora","Threatened"
"Dombeya shupangae","Not Threatened"
"Dombeya taylorii","Not Threatened"
"Dombeya wittei","Not Evaluated"
"Dovyalis spinosissima","Not Evaluated"
"Dracaena afromontana","Not Threatened"
"Drimys angustifolia","Not Evaluated"
"Drimys brasiliensis","Not Evaluated"
"Drypetes gerrardii","Not Threatened"
"Drypetes natalensis","Not Threatened"
"Drypetes ugandensis","Not Evaluated"
"Drypetes usambarica","Not Threatened"
"Duguetia lanceolata","Not Threatened"
"Duguetia rotundifolia","Not Evaluated"
"Dulacia egleri","Not Evaluated"
"Duranta vestita","Not Threatened"
"Duroia prancei","Not Threatened"
"Duroia steinbachii","Not Evaluated"
"Ebenopsis caesalpinioides","Threatened"
"Ehretia amoena","Not Threatened"
"Elaeagnus latifolia","Not Evaluated"
"Elaeocarpus rufovestitus","Vulnerable"
"Ellipanthus hemandradenioides","Not Threatened"
"Empogona acidophylla","Vulnerable"
"Entandrophragma excelsum","Not Threatened"
"Eremanthus argenteus","Threatened"
"Eremanthus cinctus","Not Threatened"
"Eremanthus goyazensis","Not Threatened"
"Eremanthus mattogrossensis","Not Threatened"
"Erica hexandra","Not Threatened"
"Erica kingaensis","Not Evaluated"
"Erica trimera","Not Evaluated"
"Eriotheca candolleana","Not Threatened"
"Eriotheca pubescens","Not Evaluated"
"Erismanthus sinensis","Not Evaluated"
"Erythrina abyssinica","Not Threatened"
"Erythrina crista-galli","Not Threatened"
"Erythrina excelsa","Not Evaluated"
"Erythrina haerdii","Vulnerable"
"Erythrina orophila","Threatened"
"Erythrina sacleuxii","Not Threatened"
"Erythrina senegalensis","Not Threatened"
"Erythrina sigmoidea","Not Threatened"
"Erythrina speciosa","Not Threatened"
"Erythrococca bongensis","Not Threatened"
"Erythrococca fischeri","Not Evaluated"
"Erythrococca polyandra","Not Threatened"
"Erythrophysa belinii","Threatened"
"Erythroxylum ambiguum","Not Threatened"
"Erythroxylum argentinum","Not Evaluated"
"Erythroxylum buxus","Not Evaluated"
"Erythroxylum delagoense","Not Evaluated"
"Erythroxylum fischeri","Not Evaluated"
"Erythroxylum frangulifolium","Threatened"
"Erythroxylum myrsinites","Not Threatened"
"Erythroxylum pelleterianum","Not Threatened"
"Escallonia bifida","Not Threatened"
"Esenbeckia densiflora","Not Evaluated"
"Esenbeckia hieronymi","Not Evaluated"
"Esenbeckia pumila","Not Threatened"
"Eucalyptus alaticaulis","Not Threatened"
"Eucalyptus arcana","Threatened"
"Eucalyptus paludicola","Threatened"
"Eucalyptus silvestris","Threatened"
"Eucalyptus sphaerocarpa","Not Threatened"
"Eucalyptus splendens","Threatened"
"Eucalyptus terrica","Not Threatened"
"Eucalyptus volcanica","Not Threatened"
"Eugenia angustissima","Not Evaluated"
"Eugenia augustana","Not Evaluated"
"Eugenia aurata","Not Evaluated"
"Eugenia azeda","Not Evaluated"
"Eugenia boliviana","Vulnerable"
"Eugenia brasiliensis","Not Evaluated"
"Eugenia bukobensis","Not Threatened"
"Eugenia burkartiana","Not Evaluated"
"Eugenia catharinensis","Not Threatened"
"Eugenia chavarriae","Not Evaluated"
"Eugenia complicata","Not Threatened"
"Eugenia corrientina","Not Evaluated"
"Eugenia cydoniifolia","Vulnerable"
"Eugenia decussata","Not Evaluated"
"Eugenia dimorpha","Not Evaluated"
"Eugenia dodonaeifolia","Not Threatened"
"Eugenia earthiana","Not Evaluated"
"Eugenia fusca","Not Threatened"
"Eugenia gemmiflora","Not Evaluated"
"Eugenia gracillima","Not Evaluated"
"Eugenia handroana","Not Threatened"
"Eugenia hartshornii","Not Evaluated"
"Eugenia kleinii","Not Threatened"
"Eugenia klotzschiana","Not Evaluated"
"Eugenia langsdorffii","Not Threatened"
"Eugenia longipetiolata","Threatened"
"Eugenia macahensis","Threatened"
"Eugenia magnifica","Not Threatened"
"Eugenia malacantha","Not Evaluated"
"Eugenia mansoi","Not Threatened"
"Eugenia matogrossensis","Not Threatened"
"Eugenia melanogyna","Not Threatened"
"Eugenia mooniana","Not Evaluated"
"Eugenia moonioides","Threatened"
"Eugenia mosenii","Not Threatened"
"Eugenia multicostata","Not Threatened"
"Eugenia myrcianthes","Not Threatened"
"Eugenia myrciariifolia","Not Evaluated"
"Eugenia neoglomerata","Not Threatened"
"Eugenia neoverrucosa","Not Threatened"
"Eugenia nigerina","Not Evaluated"
"Eugenia pachyclada","Threatened"
"Eugenia paranahybensis","Not Evaluated"
"Eugenia pardensis","Not Evaluated"
"Eugenia piresiana","Not Evaluated"
"Eugenia pisiformis","Not Evaluated"
"Eugenia platysema","Not Evaluated"
"Eugenia prasina","Vulnerable"
"Eugenia pruinosa","Not Evaluated"
