"Species","IUCNstatus"
"Cinnamomum propinquum","Not Evaluated"
"Citharexylum costaricense","Not Threatened"
"Citharexylum herrerae","Not Evaluated"
"Citharexylum macradenium","Not Threatened"
"Claoxylon coriaceolanatum","Not Threatened"
"Claoxylon stapfianum","Not Threatened"
"Clathrotropis paradoxa","Not Evaluated"
"Clavija jelskii","Vulnerable"
"Clerodendrum trichanthum","Not Evaluated"
"Clethra formosa","Vulnerable"
"Clethra pyrogena","Not Evaluated"
"Clethra talamancana","Threatened"
"Clibadium grandifolium","Not Threatened"
"Clidemia costaricensis","Not Evaluated"
"Clidemia pittieri","Not Evaluated"
"Clusia bracteosa","Not Evaluated"
"Clusia centricupula","Not Threatened"
"Clusia cylindrica","Not Threatened"
"Clusia garcibarrigae","Not Evaluated"
"Clusia guayanae","Vulnerable"
"Clusia liesneri","Not Threatened"
"Clusia longistyla","Not Evaluated"
"Clusia mayana","Threatened"
"Clusia mutica","Threatened"
"Clusia parvifolia","Threatened"
"Clusia pavonii","Not Threatened"
"Clusia rotundata","Not Threatened"
"Clusia tenuifolia","Not Threatened"
"Clusia tetragona","Not Threatened"
"Clusia torresii","Not Threatened"
"Clusia uvitana","Not Threatened"
"Clusia venusta","Not Evaluated"
"Coccoloba gentryi","Not Threatened"
"Coccoloba guanacastensis","Not Evaluated"
"Coccoloba liportizii","Not Evaluated"
"Coccoloba porphyrostachys","Not Evaluated"
"Coelostegia montana","Not Evaluated"
"Coffea kivuensis","Threatened"
"Cojoba catenata","Not Threatened"
"Cojoba costaricensis","Not Threatened"
"Colea nana","Not Evaluated"
"Colea obtusifolia","Not Evaluated"
"Colpothrinax aphanopetala","Threatened"
"Colubrina spinosa","Not Threatened"
"Comocladia mayana","Not Evaluated"
"Compsoneura anoriensis","Threatened"
"Compsoneura excelsa","Not Threatened"
"Compsoneura schultesiana","Not Threatened"
"Conceveiba maynasensis","Not Evaluated"
"Conceveiba santanderensis","Vulnerable"
"Conchocarpus nicaraguensis","Not Threatened"
"Conchopetalum madagascariense","Threatened"
"Connarus megacarpus","Not Evaluated"
"Conostegia apiculata","Not Evaluated"
"Conostegia bigibbosa","Not Evaluated"
"Conostegia dentata","Not Threatened"
"Conostegia macrantha","Not Threatened"
"Conostegia micrantha","Not Threatened"
"Conostegia oerstediana","Not Threatened"
"Conostegia pittieri","Not Threatened"
"Conostegia polyandra","Not Threatened"
"Conostegia rhodopetala","Not Evaluated"
"Conostegia setifera","Not Evaluated"
"Conostegia subcrustulata","Not Threatened"
"Conostegia vulcanicola","Not Evaluated"
"Copaifera aromatica","Not Threatened"
"Coprosma pyrifolia","Vulnerable"
"Cordia cardenasiana","Threatened"
"Cordia croatii","Not Threatened"
"Cordia cymosa","Not Threatened"
"Cordia dwyeri","Not Threatened"
"Cordia hatschbachii","Vulnerable"
"Cordia leslieae","Vulnerable"
"Cordia liesneri","Vulnerable"
"Cordia lucidula","Not Threatened"
"Cordia porcata","Not Threatened"
"Cordiera longicaudata","Not Evaluated"
"Cosmibuena valerioi","Not Threatened"
"Couepia coarctata","Threatened"
"Couepia comosa","Not Evaluated"
"Couepia exflexa","Not Evaluated"
"Couepia longipetiolata","Threatened"
"Couepia osaensis","Threatened"
"Couratari asterophora","Threatened"
"Couratari riparia","Not Evaluated"
"Couratari scottmorii","Threatened"
"Couroupita nicaraguarensis","Not Threatened"
"Coussapoa argentea","Not Threatened"
"Coussapoa batavorum","Not Threatened"
"Coussapoa brevipes","Not Threatened"
"Coussapoa cupularis","DD"
"Coussapoa glaberrima","Not Evaluated"
"Coussapoa herthae","Not Evaluated"
"Coussapoa macerrima","Not Evaluated"
"Coussapoa nymphaeifolia","Not Threatened"
"Coussapoa parviceps","Not Threatened"
"Coussapoa valaria","Not Evaluated"
"Coussarea antioquiana","Vulnerable"
"Coussarea brevipedunculata","DD"
"Coussarea caroliana","Not Threatened"
"Coussarea cerroazulensis","Not Threatened"
"Coussarea durifolia","Not Evaluated"
"Coussarea fanshawei","Not Evaluated"
"Coussarea impetiolaris","Not Threatened"
"Coussarea longilaciniata","Not Evaluated"
"Coussarea talamancana","Not Threatened"
"Cremastosperma awaense","Not Threatened"
"Cremastosperma longipes","Threatened"
"Cremastosperma magdalenae","Threatened"
"Cremastosperma panamense","Not Threatened"
"Cremastosperma yamayakatense","Vulnerable"
"Critoniopsis elbertiana","Not Evaluated"
"Critoniopsis paucartambensis","Not Evaluated"
