"Species","IUCNstatus"
"Cinnamomum jensenianum","Not Threatened"
"Cinnamomum kotoense","Threatened"
"Cinnamomum liangii","Not Threatened"
"Cinnamomum lioui","Not Evaluated"
"Cinnamomum mairei","Threatened"
"Cinnamomum merrillianum","Not Evaluated"
"Cinnamomum miaoshanense","Not Evaluated"
"Cinnamomum micranthum","Not Threatened"
"Cinnamomum petrophilum","Not Evaluated"
"Cinnamomum pingbienense","Not Threatened"
"Cinnamomum platyphyllum","Vulnerable"
"Cinnamomum septentrionale","Not Threatened"
"Cinnamomum tamala","Not Threatened"
"Cinnamomum tenuifolium","Not Threatened"
"Cinnamomum trinervatum","Not Evaluated"
"Cinnamomum tsangii","Not Threatened"
"Cinnamomum tsoi","Vulnerable"
"Cinnamomum validinerve","Vulnerable"
"Cinnamomum villosulum","Not Evaluated"
"Cinnamomum wightii","Threatened"
"Cinnamomum wilsonii","Not Threatened"
"Cipadessa baccifera","Not Threatened"
"Citrus cavaleriei","Not Evaluated"
"Citrus japonica","Not Evaluated"
"Citrus medica","Not Threatened"
"Citrus trifoliata","Not Evaluated"
"Cladrastis delavayi","Not Threatened"
"Cladrastis platycarpa","Not Threatened"
"Cladrastis wilsonii","Not Threatened"
"Claoxylon salicinum","Vulnerable"
"Clausena indica","Not Evaluated"
"Clausena lansium","Not Threatened"
"Cleistanthus decurrens","Not Evaluated"
"Cleistanthus denudatus","Not Evaluated"
"Cleistanthus ferrugineus","Vulnerable"
"Cleistanthus gracilis","Not Evaluated"
"Clerodendrum bungei","Not Threatened"
"Clerodendrum chinense","Not Threatened"
"Clerodendrum cyrtophyllum","Not Threatened"
"Clerodendrum mandarinorum","Not Threatened"
"Clerodendrum trichotomum","Not Threatened"
"Clethra arborea","Not Threatened"
"Clethra barbinervis","Not Threatened"
"Clethra bodinieri","Not Threatened"
"Clethra delavayi","Not Threatened"
"Clethra fargesii","Not Evaluated"
"Clethra skutchii","Threatened"
"Cleyera cernua","Threatened"
"Cleyera japonica","Not Evaluated"
"Coccoloba johnstonii","Not Threatened"
"Coccoloba nodosa","Not Evaluated"
"Cocculus laurifolius","Not Threatened"
"Cola lukei","Threatened"
"Commiphora ovalifolia","Vulnerable"
"Cordia cordiformis","Vulnerable"
"Cordia vestita","DD"
"Cornus bretschneideri","Not Evaluated"
"Cornus capitata","Not Threatened"
"Cornus chinensis","Not Threatened"
"Cornus controversa","Not Threatened"
"Cornus hemsleyi","Not Threatened"
"Cornus hongkongensis","Not Threatened"
"Cornus koehneana","Not Threatened"
"Cornus kousa","Not Threatened"
"Cornus macrophylla","Not Threatened"
"Cornus multinervosa","Not Threatened"
"Cornus officinalis","Not Evaluated"
"Cornus parviflora","Not Threatened"
"Cornus schindleri","Not Evaluated"
"Cornus ulotricha","Not Threatened"
"Cornus walteri","Not Threatened"
"Corylopsis multiflora","Not Evaluated"
"Corylopsis sinensis","Not Evaluated"
"Corylopsis willmottiae","Not Threatened"
"Corylus chinensis","Not Threatened"
"Corylus ferox","Not Threatened"
"Corylus heterophylla","Not Threatened"
"Corylus yunnanensis","Not Threatened"
"Cotinus szechuanensis","Not Threatened"
"Coussarea bocainae","Threatened"
"Craibiodendron stellatum","Not Threatened"
"Craibiodendron yunnanense","Not Evaluated"
"Craigia yunnanensis","Threatened"
"Crataegus hupehensis","Not Threatened"
"Crataegus kansuensis","Not Threatened"
"Crataegus pinnatifida","Not Threatened"
"Crataegus scabrifolia","Not Threatened"
"Croton alienus","Threatened"
"Croton euryphyllus","Not Threatened"
"Croton laccifer","Not Evaluated"
"Croton sulcifructus","Vulnerable"
"Croton talaeporos","Vulnerable"
"Cryptocarya chinensis","Not Threatened"
"Cryptocarya chingii","Not Threatened"
"Cryptocarya concinna","Not Threatened"
"Cryptocarya maclurei","Not Threatened"
"Cryptocarya metcalfiana","Not Threatened"
"Cryptocarya tsangii","Not Threatened"
"Cryptomeria japonica","Not Threatened"
"Cunninghamia konishii","Threatened"
"Cunninghamia lanceolata","Not Threatened"
"Cupressus duclouxiana","DD"
"Cupressus funebris","DD"
"Cyclocarya paliurus","Not Evaluated"
"Cymbopetalum steyermarkii","Threatened"
"Cynometra greenwayi","Vulnerable"
"Dalbergia balansae","Vulnerable"
"Dalbergia hainanensis","Vulnerable"
"Dalbergia hupeana","Not Threatened"
"Dalbergia odorifera","Vulnerable"
"Dalbergia yunnanensis","Not Threatened"
"Damnacanthus giganteus","Not Evaluated"
"Damnacanthus henryi","Not Threatened"
"Daphniphyllum calycinum","Not Threatened"
"Daphniphyllum macropodum","Not Threatened"
"Daphniphyllum paxianum","Not Threatened"
"Daphniphyllum pentandrum","Not Threatened"
"Daphniphyllum subverticillatum","Not Threatened"
"Daphnopsis folsomii","Not Threatened"
"Dasymaschalon glaucum","Not Evaluated"
"Davidia involucrata","Not Evaluated"
"Debregeasia squamata","Not Threatened"
"Decaspermum gracilentum","Not Threatened"
"Decaspermum hainanense","Not Threatened"
"Dendropanax dentiger","Not Evaluated"
"Dendropanax hainanensis","Not Evaluated"
"Derris alborubra","Not Evaluated"
"Derris harrowiana","Not Evaluated"
"Derris microphylla","Not Evaluated"
"Deutzianthus tonkinensis","Not Threatened"
"Dillenia turbinata","Not Evaluated"
"Diospyros anisocalyx","Not Evaluated"
"Diospyros cathayensis","Not Threatened"
"Diospyros diversilimba","Not Evaluated"
"Diospyros dumetorum","Not Threatened"
"Diospyros eriantha","Not Evaluated"
"Diospyros howii","Not Evaluated"
"Diospyros inflata","Not Evaluated"
"Diospyros japonica","Not Threatened"
"Diospyros kaki","Not Threatened"
"Diospyros maclurei","Not Evaluated"
"Diospyros miaoshanica","Not Threatened"
"Diospyros morrisiana","Not Threatened"
"Diospyros oleifera","Not Threatened"
"Diospyros ovalifolia","Not Evaluated"
"Diospyros rhombifolia","Not Evaluated"
"Diospyros shimbaensis","Vulnerable"
"Diospyros sichourensis","Not Evaluated"
"Diospyros soyauxii","Not Threatened"
"Diospyros strigosa","Not Evaluated"
"Diospyros tsangii","Not Evaluated"
"Diospyros tutcheri","Not Evaluated"
"Diospyros vaccinioides","Threatened"
"Diospyros variegata","Not Evaluated"
"Diospyros xiangguiensis","Not Evaluated"
"Diospyros yunnanensis","Not Threatened"
"Dipelta floribunda","Not Threatened"
"Dipentodon sinicus","Not Threatened"
"Diplospora dubia","Not Threatened"
"Dipteronia sinensis","DD"
"Discocleidion rufescens","Not Threatened"
"Disepalum plagioneurum","Not Evaluated"
"Distyliopsis dunnii","Not Evaluated"
"Distyliopsis laurifolia","Not Evaluated"
"Distylium chungii","Not Evaluated"
"Distylium dunnianum","Not Threatened"
"Distylium myricoides","Not Threatened"
"Distylium pingpienense","Not Threatened"
"Distylium racemosum","Not Threatened"
"Dombeya autumnalis","Not Threatened"
"Dracontomelon duperreanum","Not Evaluated"
"Drypetes arcuatinervia","Not Threatened"
"Drypetes hoaensis","Not Threatened"
"Drypetes obtusa","Not Evaluated"
"Duguetia colombiana","Vulnerable"
"Durio ceylanicus","Not Evaluated"
"Dysosma versipellis","Vulnerable"
"Dysoxylum hongkongense","Not Threatened"
"Ehretia dicksonii","Not Threatened"
"Ehretia dunniana","Not Evaluated"
"Ehretia longiflora","Not Threatened"
"Elaeagnus bockii","Not Threatened"
"Elaeagnus difficilis","Not Threatened"
"Elaeagnus gonyanthes","Not Threatened"
"Elaeagnus henryi","Not Threatened"
"Elaeagnus lanceolata","Not Threatened"
"Elaeagnus latifolia","Not Evaluated"
"Elaeagnus magna","Not Threatened"
"Elaeagnus multiflora","Not Threatened"
"Elaeagnus stellipila","Not Threatened"
"Elaeagnus viridis","Not Threatened"
"Elaeagnus wenshanensis","Not Threatened"
"Elaeocarpus chinensis","Not Threatened"
"Elaeocarpus dubius","Not Evaluated"
"Elaeocarpus duclouxii","Not Evaluated"
"Elaeocarpus glabripetalus","Not Evaluated"
"Elaeocarpus howii","Not Evaluated"
"Elaeocarpus hygrophilus","Not Evaluated"
"Elaeocarpus japonicus","Not Threatened"
"Elaeocarpus limitaneus","Not Evaluated"
"Elaeocarpus nitentifolius","Not Evaluated"
"Elaeocarpus serratus","Not Evaluated"
"Elaeocarpus sylvestris","Not Threatened"
"Eleutherococcus sessiliflorus","Not Evaluated"
"Ellipanthus hemandradenioides","Not Threatened"
"Emmenopterys henryi","Not Evaluated"
"Endiandra hainanensis","Threatened"
"Endospermum chinense","Not Evaluated"
"Enkianthus chinensis","Not Threatened"
"Enkianthus deflexus","Not Threatened"
"Enkianthus pauciflorus","Not Evaluated"
"Enkianthus quinqueflorus","Not Threatened"
"Enkianthus serrulatus","Not Threatened"
"Epiprinus balansae","Not Evaluated"
"Eremosis shannonii","Threatened"
"Eriobotrya cavaleriei","Not Evaluated"
"Eriobotrya deflexa","Not Evaluated"
"Eriobotrya fragrans","Not Evaluated"
"Eriobotrya henryi","Not Evaluated"
"Eriobotrya malipoensis","Not Evaluated"
"Eriobotrya obovata","Not Evaluated"
"Eriobotrya prinoides","Not Evaluated"
"Eriobotrya tengyuehensis","Not Evaluated"
"Erythrina atitlanensis","Threatened"
"Erythrina burana","Not Threatened"
"Erythrina salviiflora","Threatened"
"Erythrina suberosa","Not Evaluated"
"Erythrophleum fordii","Threatened"
"Erythroxylum sinense","Not Threatened"
"Euclea balfourii","Vulnerable"
"Euclea laurina","Vulnerable"
"Eucommia ulmoides","Vulnerable"
"Eugenia citroides","Not Evaluated"
"Eugenia cricamolensis","Not Threatened"
"Eugenia mooniana","Not Evaluated"
"Eugenia nesiotica","Not Threatened"
"Eugenia verapazensis","Not Evaluated"
"Euonymus acanthocarpus","Not Threatened"
"Euonymus bockii","Not Evaluated"
"Euonymus carnosus","Not Threatened"
"Euonymus dielsianus","Not Threatened"
"Euonymus giraldii","Not Threatened"
"Euonymus grandiflorus","Not Threatened"
"Euonymus hainanensis","Not Evaluated"
"Euonymus hamiltonianus","Not Threatened"
"Euonymus laxiflorus","Not Threatened"
"Euonymus microcarpus","Not Threatened"
"Euonymus myrianthus","Not Threatened"
"Euonymus maackii","Not Threatened"
"Euonymus nitidus","Not Threatened"
"Euonymus oxyphyllus","Not Evaluated"
"Euonymus rehderianus","Not Threatened"
"Euonymus sanguineus","Not Threatened"
"Euonymus tsoi","Not Evaluated"
"Euonymus venosus","Not Threatened"
