"Species","IUCNstatus"
"Harmsiopanax harmsii","Not Threatened"
"Harmsiopanax ingens","Not Threatened"
"Hartleya inopinata","Not Threatened"
"Heteroflorum sclerocarpum","Threatened"
"Heterospathe elegans","Not Threatened"
"Heterospathe muelleriana","Not Threatened"
"Hieronyma clusioides","Not Evaluated"
"Homalanthus longistylus","Not Threatened"
"Homalanthus nervosus","Not Threatened"
"Homalanthus repandus","Not Evaluated"
"Hunga papuana","Not Evaluated"
"Hunteria ghanensis","Threatened"
"Hydriastele longispatha","Not Threatened"
"Hydriastele pinangoides","Not Threatened"
"Indigofera himalayensis","DD"
"Ixora amplexifolia","Not Threatened"
"Ixora novoguineensis","Not Threatened"
"Ixora subauriculata","Not Threatened"
"Jatropha bartlettii","Threatened"
"Jatropha galvanii","Threatened"
"Jatropha pereziae","Threatened"
"Jatropha standleyi","Vulnerable"
"Jatropha stephani","Threatened"
"Jatropha stevensii","Threatened"
"Julbernardia unijugata","Not Evaluated"
"Kanakomyrtus longipetiolata","Not Threatened"
"Kanakomyrtus prominens","Not Threatened"
"Kania eugenioides","Not Threatened"
"Kibaropsis caledonica","Not Threatened"
"Kingiodendron novoguineense","Not Threatened"
"Knightia strobilina","Not Threatened"
"Koompassia grandiflora","Vulnerable"
"Lamiodendron magnificum","Threatened"
"Leucaena involucrata","Threatened"
"Leucaena matudae","Threatened"
"Licaria brittoniana","Vulnerable"
"Licaria phymatosa","Threatened"
"Licuala grandis","Not Evaluated"
"Lippia bicolor","Vulnerable"
"Lippia mcvaughii","Vulnerable"
"Lithocarpus brassii","Not Evaluated"
"Lithocarpus confertus","Not Evaluated"
"Lithocarpus echinifer","Not Evaluated"
"Lithocarpus imperialis","Not Threatened"
"Lithocarpus lauterbachii","Not Evaluated"
"Lithocarpus luteus","Not Evaluated"
"Lithocarpus megacarpus","Not Evaluated"
"Lithocarpus papillifer","Not Evaluated"
"Lithocarpus sogerensis","Not Evaluated"
"Litsea albida","Vulnerable"
"Litsea guppyi","Not Threatened"
"Lonchocarpus bicolor","Threatened"
"Lonchocarpus magallanesii","Vulnerable"
"Lonchocarpus minor","Vulnerable"
"Lonchocarpus pilosus","Threatened"
