"Species","IUCNstatus"
"Elaeocarpus knuthii","Not Evaluated"
"Elaeocarpus kostermansii","Not Evaluated"
"Elaeocarpus marginatus","Not Evaluated"
"Elaeocarpus mastersii","Not Threatened"
"Elaeocarpus nanus","Threatened"
"Elaeocarpus nitidus","Not Evaluated"
"Elaeocarpus obtusus","Not Threatened"
"Elaeocarpus ovalis","Not Evaluated"
"Elaeocarpus pachyophrys","Not Evaluated"
"Elaeocarpus palembanicus","Not Evaluated"
"Elaeocarpus polystachyus","Not Evaluated"
"Elaeocarpus rugosus","Vulnerable"
"Elaeocarpus salicifolius","Not Evaluated"
"Elaeocarpus submonoceras","Not Evaluated"
"Elaeocarpus wrayi","Not Evaluated"
"Elateriospermum tapos","Not Evaluated"
"Elliottia racemosa","Vulnerable"
"Ellipanthus tomentosus","Not Evaluated"
"Empogona bracteata","Not Evaluated"
"Empogona reflexa","Not Evaluated"
"Endiandra kingiana","Not Threatened"
"Endiandra macrophylla","Not Threatened"
"Endiandra rubescens","Not Threatened"
"Endocomia canarioides","Not Threatened"
"Endospermum diadenum","Not Threatened"
"Endospermum peltatum","Not Threatened"
"Eremolaena humblotiana","Vulnerable"
"Eremolaena rotundifolia","Not Threatened"
"Eriocoelum pungens","Not Threatened"
"Erismanthus obliquus","Not Evaluated"
"Erythrina hazomboay","Threatened"
"Erythroxylum amplifolium","Vulnerable"
"Erythroxylum timothei","Not Evaluated"
"Erythroxylum tucuruiense","Not Evaluated"
"Eschweilera piresii","Not Evaluated"
"Eucalyptus aquilina","Not Threatened"
"Eucalyptus argutifolia","Not Threatened"
"Eucalyptus badjensis","Not Threatened"
"Eucalyptus baeuerlenii","Not Threatened"
"Eucalyptus balladoniensis","Not Threatened"
"Eucalyptus bensonii","Vulnerable"
"Eucalyptus cerasiformis","Vulnerable"
"Eucalyptus copulans","DD"
"Eucalyptus creta","Not Threatened"
"Eucalyptus deflexa","Not Threatened"
"Eucalyptus delicata","Not Threatened"
"Eucalyptus diptera","Not Threatened"
"Eucalyptus distuberosa","Not Threatened"
"Eucalyptus elaeophloia","Threatened"
"Eucalyptus extrica","Not Threatened"
"Eucalyptus famelica","DD"
"Eucalyptus forresterae","DD"
"Eucalyptus georgei","Vulnerable"
"Eucalyptus goniocarpa","Threatened"
"Eucalyptus histophylla","Not Threatened"
"Eucalyptus imlayensis","Threatened"
"Eucalyptus incerata","Not Threatened"
"Eucalyptus indurata","Vulnerable"
"Eucalyptus insularis","Not Threatened"
"Eucalyptus jacksonii","Not Threatened"
"Eucalyptus jimberlanica","Not Threatened"
