"Species","IUCNstatus"
"Alstonia_parvifolia","NT"
"Alstonia_quaternata",NA
"Alstonia_rubiginosa","VU"
"Alstonia_venenata",NA
"Alternanthera_rugulosa","DD"
"Alvaradoa_jamaicensis","VU"
"Alvaradoa_lewisii",NA
"Amanoa_cupatensis",NA
"Amanoa_neglecta",NA
"Amaracarpus_brassii",NA
"Amaracarpus_xanthocarpus",NA
"Amentotaxus_assamica","EN"
"Amentotaxus_poilanei","VU"
"Amherstia_nobilis",NA
"Ammodendron_conollyi",NA
"Amomyrtella_irregularis",NA
"Amphitecna_costata","EN"
"Amphitecna_lundellii","EN"
"Amphitecna_spathicalyx","LC"
"Amphorogyne_staufferi",NA
"Amyrea_lancifolia","EN"
"Amyris_apiculata","CR"
"Amyris_chiapensis","CR"
"Amyris_lineata",NA
"Anacolosa_clarkii",NA
"Anacolosa_densiflora","EN"
"Anacolosa_glochidiiformis",NA
"Anacolosa_griffithii",NA
"Anacolosa_ilicoides",NA
"Anacolosa_insularis",NA
"Anacolosa_lutea",NA
"Anacolosa_poilanei",NA
"Anakasia_simplicifolia","VU"
"Anastraphia_buchii",NA
"Ancylobothrys_pyriformis",NA
"Andeimalva_machupicchensis",NA
"Androtium_astylum",NA
"Angostura_alipes","VU"
"Angostylis_tabulamontana",NA
"Aniba_ferruginea","VU"
"Aniba_pilosa","EN"
"Aniba_vaupesiana","LC"
"Aniba_vulcanicola","VU"
"Anisophyllea_apetala","VU"
"Anisophyllea_beccariana","LR/lc"
"Anisophyllea_cabole","VU"
"Anisophyllea_cinnamomoides","VU"
"Anisophyllea_griffithii","NT"
"Anisophyllea_ismailii",NA
"Anisophyllea_myriosticta","LC"
"Anisophyllea_scortechinii",NA
"Anisoptera_grossivenia","LC"
"Anisoptera_laevis","VU"
"Anisoptera_marginata","VU"
"Anisotes_ukambensis","EN"
"Annona_billbergii","DD"
"Annona_burchellii","DD"
"Annona_crassivenia",NA
"Annona_cristalensis","VU"
"Annona_cubensis",NA
"Annona_ekmanii","VU"
"Annona_elliptica",NA
"Annona_ferruginea","CR"
"Annona_havanensis",NA
"Annona_ionophylla","DD"
"Annona_iquitensis","DD"
"Annona_jamaicensis","VU"
"Annona_longipes","CR"
"Annona_moaensis",NA
"Annona_nipensis",NA
"Annona_paraensis",NA
"Annona_poeppigii",NA
"Annona_praetermissa","DD"
"Annona_rigida","DD"
"Annona_salicifolia","CR"
"Annona_urbaniana","NT"
"Anonidium_usambarense","DD"
"Antheroporum_harmandii",NA
"Antherostele_banahaensis","VU"
"Anthodiscus_montanus","VU"
"Anthonotha_pellegrinii","EN"
"Antiaropsis_uniflora","CR"
"Antidesma_alexiteria",NA
"Antidesma_brachybotrys",NA
"Antidesma_cochinchinense",NA
"Antidesma_costulatum",NA
"Antidesma_cruciforme","LR/cd"
"Antidesma_curranii","LC"
"Antidesma_edule","LC"
"Antidesma_elassophyllum",NA
"Antidesma_ferrugineum",NA
"Antidesma_forbesii",NA
"Antidesma_heterophyllum","LC"
"Antidesma_leucocladon",NA
"Antidesma_macgregorii","LC"
"Antidesma_minus","LC"
"Antidesma_orthogyne",NA
"Antidesma_pachybotryum","CR"
"Antidesma_pendulum",NA
"Antidesma_polystylum",NA
"Antidesma_pyrifolium","VU"
"Antidesma_spatulifolium","DD"
"Antidesma_subcordatum",NA
"Antidesma_tetrandrum",NA
"Antidesma_vaccinioides","EN"
"Antirhea_anodon",NA
"Antirhea_hexasperma",NA
"Antirhea_inconspicua","LC"
"Antirhea_multiflora","VU"
"Antirhea_novobritanniensis","EN"
"Antirhea_tenuiflora","LC"
"Apeiba_intermedia","DD"
"Aphanamixis_sumatrana","LC"
"Aphanocalyx_jenseniae","EN"
"Aphanocalyx_libellula","DD"
"Aphelandra_taborensis","CR"
"Apiopetalum_glabratum",NA
"Aporosa_alia",NA
"Aporosa_annulata","LC"
"Aporosa_arborea",NA
"Aporosa_bullatissima",NA
"Aporosa_caloneura",NA
"Aporosa_cardiosperma","VU"
"Aporosa_dendroidea",NA
"Aporosa_egregia",NA
"Aporosa_ficifolia",NA
"Aporosa_fusiformis","CR"
"Aporosa_globifera",NA
"Aporosa_illustris",NA
"Aporosa_lagenocarpa",NA
"Aporosa_lamellata","LC"
"Aporosa_lanceolata","VU"
"Aporosa_ledermanniana","NT"
"Aporosa_leytensis",NA
"Aporosa_maingayi",NA
"Aporosa_misimana","EN"
"Aporosa_parvula",NA
"Aporosa_penangensis",NA
"Aporosa_planchoniana",NA
"Aporosa_praegrandifolia",NA
"Aporosa_pseudoficifolia",NA
"Aporosa_quadrilocularis",NA
"Aporosa_reticulata","EN"
"Aporosa_rhacostyla","VU"
"Aporosa_sclerophylla","NT"
"Aporosa_selangorica",NA
"Aporosa_sphaeridiophora",NA
"Aporosa_stellifera",NA
"Aporosa_stenostachys",NA
"Aporosa_symplocifolia","LC"
"Aporosa_tetrapleura",NA
"Appunia_venezuelensis","CR"
"Apterosperma_oblata","CR"
"Apurimacia_boliviana",NA
"Aquilaria_brachyantha","DD"
"Aquilaria_citrinicarpa","DD"
"Aquilaria_microcarpa","EN"
"Aquilaria_rugosa","VU"
"Arachnothryx_caucana","DD"
"Arachnothryx_chimalaparum","EN"
"Arachnothryx_costanensis","VU"
"Arachnothryx_darienensis","DD"
"Arachnothryx_educta","EN"
"Arachnothryx_guettardioides","CR"
"Arachnothryx_lineolata","DD"
"Arachnothryx_myriantha","EN"
"Arachnothryx_nelsonii","EN"
"Arachnothryx_rekoi",NA
"Arachnothryx_rubens","EN"
"Arachnothryx_skutchii",NA
"Arachnothryx_sousae","CR"
"Arachnothryx_tenorioi",NA
"Aralia_delavayi",NA
"Aralia_ferox","LC"
"Aralia_glabrifoliolata",NA
"Aralia_hiepiana",NA
"Aralia_montana","LC"
"Aralia_officinalis",NA
"Aralia_rex","CR"
"Aralia_stellata",NA
"Aralia_subcordata",NA
"Aralia_verticillata",NA
"Araucaria_heterophylla","VU"
"Araucaria_schmidii","VU"
"Arboa_antsingyae","CR"
"Archidendron_alternifoliolatum",NA
"Archidendron_apoense","CR"
"Archidendron_balansae",NA
"Archidendron_beguinii","EN"
"Archidendron_bellum","LC"
"Archidendron_bigeminum",NA
"Archidendron_brevipes","LC"
"Archidendron_calycinum","DD"
"Archidendron_contortum",NA
"Archidendron_eberhardtii",NA
"Archidendron_fagifolium",NA
"Archidendron_forbesii","EN"
"Archidendron_glabrifolium",NA
"Archidendron_globosum",NA
"Archidendron_gogolense","CR"
"Archidendron_hispidum","DD"
"Archidendron_kalkmanii","DD"
"Archidendron_kunstleri",NA
"Archidendron_megaphyllum","DD"
"Archidendron_merrillii",NA
"Archidendron_muricarpum","EN"
"Archidendron_nervosum","NT"
"Archidendron_occultatum",NA
"Archidendron_pellitum",NA
"Archidendron_quocense",NA
"Archidendron_royenii","CR"
"Archidendron_rufescens","DD"
"Archidendron_sessile","LC"
"Archidendron_tenuiracemosum","LC"
