"species","IUCNstatus"
"Calyptrocalyx_lauterbachianus","NotThreatened"
"Camellia_cordifolia","NotThreatened"
"Camellia_fluviatilis","NotThreatened"
"Camellia_hongkongensis","Threatened"
"Camellia_indochinensis","NotThreatened"
"Camellia_semiserrata","NotThreatened"
"Canarium_macadamii","Threatened"
"Canarium_pimela","NotEvaluated"
"Carallia_pectinifolia","NotThreatened"
"Carpodetus_major","NotThreatened"
"Cascabela_pinifolia","Vulnerable"
"Casearia_emarginata","NotThreatened"
"Casearia_pachyphylla","NotThreatened"
"Cassia_hintonii","NotEvaluated"
"Castanopsis_amabilis","NotEvaluated"
"Castanopsis_chinensis","NotEvaluated"
"Castanopsis_concinna","Vulnerable"
"Ceiba_schottii","NotThreatened"
"Celosia_monosperma","NotThreatened"
"Chamaedorea_pochutlensis","NotThreatened"
"Chamaedorea_seifrizii","NotThreatened"
"Chambeyronia_lepidota","NotThreatened"
"Chionanthus_brassii","NotThreatened"
"Chionanthus_pachyphyllus","NotEvaluated"
"Chisocheton_novobritannicus","Vulnerable"
"Chisocheton_sapindinus","NotThreatened"
"Chomelia_barbata","Vulnerable"
"Cinnamomum_clemensii","NotThreatened"
"Cinnamomum_frodinii","Threatened"
"Cinnamomum_merrillianum","NotEvaluated"
"Cinnamomum_podagricum","NotThreatened"
"Cinnamomum_tsangii","NotThreatened"
"Cinnamomum_tsoi","Vulnerable"
"Cinnamomum_validinerve","Vulnerable"
"Claoxylon_capillipes","NotThreatened"
"Claoxylon_lutescens","NotThreatened"
"Claoxylon_muscisilvae","NotThreatened"
"Claoxylon_stapfianum","NotThreatened"
"Claoxylon_taitense","NotThreatened"
"Clerodendrum_kinabaluense","NotThreatened"
"Clerodendrum_kwangtungense","NotEvaluated"
"Clethra_bodinieri","NotThreatened"
"Clethra_galeottiana","NotThreatened"
"Clethra_hartwegii","NotThreatened"
"Clethra_longispicata","NotEvaluated"
"Clethra_pachyphylla","NotEvaluated"
"Clethra_rosei","NotThreatened"
"Cleyera_incornuta","NotThreatened"
"Cleyera_integrifolia","NotThreatened"
"Cleyera_velutina","Threatened"
"Clinosperma_lanuginosa","Threatened"
"Cnidoscolus_elasticus","Vulnerable"
"Cnidoscolus_paucistamineus","NotEvaluated"
"Cnidoscolus_spinosus","Vulnerable"
"Coccoloba_liebmannii","NotThreatened"
"Coccoloba_nicaraguensis","Threatened"
"Coccothrinax_readii","NotThreatened"
"Comocladia_macrophylla","NotThreatened"
"Comocladia_mollissima","NotThreatened"
"Conzattia_sericea","NotEvaluated"
"Coprosma_tahitensis","NotEvaluated"
"Coprosma_ternata","NotEvaluated"
"Cordia_brasiliensis","NotThreatened"
"Cordia_discolor","NotEvaluated"
"Cordia_elaeagnoides","NotThreatened"
"Cordia_globulifera","Vulnerable"
"Cordia_gracilipes","Threatened"
"Cordia_igualensis","Threatened"
"Cordia_morelosana","NotThreatened"
"Cordia_seleriana","NotThreatened"
"Cordia_tinifolia","Vulnerable"
"Coronanthera_pancheri","NotEvaluated"
"Coulteria_platyloba","NotEvaluated"
"Coursetia_mollis","NotEvaluated"
"Coursetia_paucifoliolata","Threatened"
"Croton_alamosanus","NotEvaluated"
"Croton_icche","NotThreatened"
"Croton_laevigatus","NotThreatened"
"Croton_morobensis","NotThreatened"
"Croton_nubigenus","Threatened"
"Croton_verapazensis","Vulnerable"
"Croton_websteri","NotEvaluated"
"Croton_womersleyi","NotThreatened"
"Croton_ynesae","Vulnerable"
"Cryosophila_nana","NotThreatened"
"Cryptocarya_chingii","NotThreatened"
"Cryptocarya_ledermannii","Vulnerable"
"Cryptocarya_maclurei","NotThreatened"
"Cryptocarya_massoy","NotThreatened"
"Cryptocarya_minutifolia","NotThreatened"
"Cryptocarya_pulchella","Vulnerable"
"Ctenardisia_amplifolia","NotEvaluated"
"Cunonia_bullata","NotThreatened"
"Cupaniopsis_platycarpa","NotThreatened"
"Cyanea_horrida","Threatened"
"Cyanea_solanacea","NotEvaluated"
"Cyanea_solenocalyx","Vulnerable"
"Cymbopetalum_gracile","Threatened"
"Cymbopetalum_hintonii","Threatened"
"Cynometra_oaxacana","NotEvaluated"
"Cyphophoenix_alba","NotThreatened"
"Cyrtocarpa_kruseana","NotThreatened"
"Cyrtocarpa_procera","NotThreatened"
"Dacrycarpus_kinabaluensis","NotThreatened"
"Dacrydium_gibbsiae","NotThreatened"
"Dalbergia_congestiflora","Threatened"
"Dalbergia_granadillo","Threatened"
"Dalbergia_odorifera","Vulnerable"
"Daphniphyllum_borneense","NotEvaluated"
"Daphniphyllum_calycinum","NotThreatened"
"Daphnopsis_nevlingii","Vulnerable"
"Decarya_madagascariensis","NotThreatened"
"Decaspermum_alpinum","NotThreatened"
"Decaspermum_exiguum","NotThreatened"
"Dendrocnide_carriana","NotEvaluated"
"Dendrocnide_morobensis","NotThreatened"
"Dendrocnide_schlechteri","NotThreatened"
"Dendropanax_borneensis","NotEvaluated"
"Dendroviguiera_puruana","NotThreatened"
"Deppea_cornifolia","Vulnerable"
"Derris_alborubra","NotEvaluated"
"Desmodium_cinereum","NotThreatened"
"Dillenia_montana","NotThreatened"
"Dillenia_nalagi","Threatened"
"Dimorphanthera_amplifolia","NotThreatened"
"Dimorphanthera_elegantissima","NotThreatened"
"Dimorphanthera_macbainii","NotThreatened"
"Dimorphanthera_microphylla","NotThreatened"
"Dimorphanthera_robbinsii","NotThreatened"
"Dimorphanthera_womersleyi","NotThreatened"
"Diospyros_aequoris","NotThreatened"
"Diospyros_anisandra","NotEvaluated"
"Diospyros_californica","NotEvaluated"
"Diospyros_intricata","NotEvaluated"
"Diospyros_oaxacana","NotEvaluated"
"Diospyros_rosei","NotEvaluated"
"Diospyros_sogeriensis","NotThreatened"
"Diospyros_sonorae","NotEvaluated"
"Diospyros_vaccinioides","Threatened"
"Diphysa_puberulenta","NotThreatened"
"Diphysa_racemosa","NotEvaluated"
"Diphysa_yucatanensis","NotEvaluated"
"Diplopanax_stachyanthus","Vulnerable"
"Dirachma_socotrana","Vulnerable"
"Disepalum_coronatum","NotEvaluated"
"Disepalum_plagioneurum","NotEvaluated"
"Dolicholobium_gertrudis","NotThreatened"
"Dryadodaphne_crassa","NotThreatened"
"Drypetes_arcuatinervia","NotThreatened"
"Drypetes_gentryi","NotThreatened"
"Dubouzetia_kairoi","NotThreatened"
"Dutaillyea_trifoliolata","NotEvaluated"
"Dysoxylum_brassii","NotThreatened"
"Dysoxylum_hapalanthum","NotThreatened"
"Dysoxylum_hongkongense","NotThreatened"
"Ehretia_decaryi","Threatened"
"Ekmanianthe_actinophylla","NotEvaluated"
"Elaeocarpus_angustipes","NotEvaluated"
"Elaeocarpus_bakaianus","Vulnerable"
"Elaeocarpus_blepharoceras","NotThreatened"
"Elaeocarpus_buderi","Threatened"
"Elaeocarpus_dasycarpus","NotThreatened"
"Elaeocarpus_dubius","NotEvaluated"
"Elaeocarpus_euneurus","NotEvaluated"
"Elaeocarpus_filiformidentatus","NotThreatened"
"Elaeocarpus_hochreutineri","NotEvaluated"
"Elaeocarpus_kaniensis","Vulnerable"
"Elaeocarpus_knuthii","NotEvaluated"
"Elaeocarpus_marginatus","NotEvaluated"
"Elaeocarpus_multinervosus","NotEvaluated"
"Elaeocarpus_murukkai","Vulnerable"
"Elaeocarpus_neobritannicus","NotThreatened"
"Elaeocarpus_nitentifolius","NotEvaluated"
"Elaeocarpus_pachyophrys","NotEvaluated"
"Elaeocarpus_sayeri","NotThreatened"
"Elaeocarpus_trichophyllus","NotThreatened"
"Elaeocarpus_whartonensis","Threatened"
"Elattostachys_globosa","NotThreatened"
"Endiandra_clemensii","NotThreatened"
"Endiandra_flavinervis","Vulnerable"
"Endiandra_forbesii","NotThreatened"
"Endiandra_grandifolia","NotThreatened"
