"Species","IUCNstatus"
"Breonia_macrocarpa","Vulnerable"
"Breonia_tayloriana","Vulnerable"
"Breviea_sericea","Not Threatened"
"Brexia_alaticarpa","Vulnerable"
"Brexia_marioniae","Vulnerable"
"Brexiella_cymosa","Vulnerable"
"Breynia_coronata","Not Threatened"
"Breynia_discigera","Not Threatened"
"Brownlowia_peltata","Not Evaluated"
"Bullockia_impressinervia","Threatened"
"Burasaia_gracilis","Vulnerable"
"Bussea_occidentalis","Not Threatened"
"Buxus_madagascarica","Not Threatened"
"Byrsonima_euryphylla","DD"
"Calamus_gibbsianus","Not Evaluated"
"Calantica_grandiflora","Not Threatened"
"Callicarpa_teneriflora","Vulnerable"
"Caloncoba_echinata","Not Threatened"
"Calophyllum_chapelieri","Vulnerable"
"Calophyllum_fibrosum","Threatened"
"Calophyllum_hexapetalum","Not Evaluated"
"Calophyllum_nodosum","Not Evaluated"
"Calophyllum_tetrapterum","Not Threatened"
"Calophyllum_teysmannii","Not Evaluated"
"Calophyllum_verticillatum","Vulnerable"
"Calpocalyx_aubrevillei","Not Threatened"
"Calpocalyx_brevibracteatus","Not Threatened"
"Calycopeplus_marginatus","Not Evaluated"
"Camellia_indochinensis","Not Threatened"
"Campnosperma_auriculatum","Not Threatened"
"Campnosperma_lepidotum","Vulnerable"
"Campnosperma_micranteium","Not Threatened"
"Campnosperma_parvifolium","Threatened"
"Campnosperma_schatzii","Not Threatened"
"Campnosperma_squamatum","Not Threatened"
"Campylospermum_amplectens","Vulnerable"
"Campylospermum_congestum","Not Evaluated"
"Campylospermum_schoenleinianum","Not Threatened"
"Canarium_caudatum","Not Evaluated"
"Canarium_denticulatum","Not Evaluated"
"Canarium_latistipulatum","Not Evaluated"
"Canarium_littorale","Not Threatened"
"Canarium_odontophyllum","Not Evaluated"
"Canarium_patentinervium","Not Threatened"
"Capparidastrum_grandiflorum","Vulnerable"
"Capurodendron_bakeri","Threatened"
"Capurodendron_rufescens","Threatened"
"Capurodendron_tampinense","Not Evaluated"
"Capurodendron_terminalioides","Threatened"
"Carallia_eugenioidea","Not Evaluated"
"Cariniana_parvifolia","Not Evaluated"
"Casearia_bartlettii","Not Evaluated"
"Casearia_tuberculata","Not Threatened"
"Cassinopsis_ciliata","Vulnerable"
"Cassinopsis_tomentosa","Threatened"
"Cassipourea_afzelii","Not Threatened"
"Cassipourea_hiotou","Vulnerable"
"Cassipourea_madagascariensis","Threatened"
"Castanopsis_boisii","Not Evaluated"
"Castanopsis_curtisii","Not Threatened"
"Castanopsis_evansii","Not Evaluated"
"Castanopsis_foxworthyi","Not Evaluated"
"Castanopsis_inermis","Not Evaluated"
"Castanopsis_javanica","Not Threatened"
"Castanopsis_lucida","Not Evaluated"
"Castanopsis_motleyana","Not Evaluated"
"Castanopsis_rhamnifolia","Not Evaluated"
"Castanopsis_schefferiana","Not Evaluated"
"Castanopsis_tcheponensis","Not Evaluated"
"Cavacoa_baldwinii","Not Threatened"
"Cephalomappa_beccariana","Not Evaluated"
"Cephalomappa_malloticarpa","Not Evaluated"
"Chaetocarpus_rabaraba","Threatened"
"Chamaecrista_subpeltata","Threatened"
"Chamguava_gentlei","Not Evaluated"
"Chassalia_chartacea","Not Evaluated"
"Chidlowia_sanguinea","Not Threatened"
"Chionanthus_curvicarpus","Not Evaluated"
"Chionanthus_porcatus","Not Evaluated"
"Chionanthus_pubicalyx","Not Evaluated"
"Chisocheton_patens","Not Evaluated"
"Chisocheton_sarawakanus","Not Evaluated"
"Chloroxylon_faho","Vulnerable"
"Chloroxylon_falcatum","Threatened"
"Chorilaena_quercifolia","Not Threatened"
"Chouxia_sorindeioides","Not Threatened"
"Chydenanthus_excelsus","Not Evaluated"
"Cinnamomum_javanicum","Not Threatened"
"Cinnamomum_mollissimum","Not Threatened"
"Cinnamomum_rhynchophyllum","Not Threatened"
"Cinnamomum_sintoc","Not Threatened"
"Cinnamosma_macrocarpa","Vulnerable"
