"species","IUCNstatus"
"Astrotrichilia_thouvenotii","NotThreatened"
"Astrotrichilia_voamatata","Threatened"
"Atemnosiphon_coriaceus","NotThreatened"
"Atuna_nannodes","NotEvaluated"
"Atuna_penangiana","Vulnerable"
"Aubregrinia_taiensis","Threatened"
"Aulacocalyx_divergens","Vulnerable"
"Averrhoa_bilimbi","NotEvaluated"
"Baccaurea_javanica","NotThreatened"
"Baccaurea_lanceolata","NotEvaluated"
"Baccaurea_macrocarpa","NotEvaluated"
"Baccaurea_macrophylla","NotEvaluated"
"Baccaurea_parviflora","NotEvaluated"
"Baccaurea_pyriformis","NotThreatened"
"Baccaurea_racemosa","NotEvaluated"
"Baccaurea_reticulata","NotEvaluated"
"Bactris_timbuiensis","NotEvaluated"
"Badusa_corymbifera","NotEvaluated"
"Banksia_tricuspis","NotThreatened"
"Baphia_macrocalyx","Vulnerable"
"Baphia_spathacea","Threatened"
"Barringtonia_ashtonii","NotEvaluated"
"Barringtonia_curranii","NotEvaluated"
"Barringtonia_havilandii","NotEvaluated"
"Barringtonia_macrostachya","NotEvaluated"
"Barringtonia_pendula","NotEvaluated"
"Barringtonia_reticulata","NotThreatened"
"Barringtonia_revoluta","NotEvaluated"
"Barringtonia_samoensis","NotEvaluated"
"Barringtonia_scortechinii","NotEvaluated"
"Bartholomaea_mollis","Threatened"
"Bartholomaea_sessiliflora","Threatened"
"Bathiorhamnus_macrocarpus","NotThreatened"
"Bauhinia_ombrophila","Vulnerable"
"Bauhinia_rubeleruziana","NotEvaluated"
"Beccariophoenix_madagascariensis","Vulnerable"
"Beguea_apetala","NotThreatened"
"Beilschmiedia_chevalieri","Vulnerable"
"Beilschmiedia_cryptocaryoides","DD"
"Beilschmiedia_madang","NotThreatened"
"Beilschmiedia_rugosa","Threatened"
"Beilschmiedia_sary","Vulnerable"
"Beilschmiedia_scintillans","Vulnerable"
"Benoistia_sambiranensis","Threatened"
"Benstonea_affinis","NotEvaluated"
"Benstonea_korthalsii","NotEvaluated"
"Benstonea_parva","NotEvaluated"
"Benstonea_pectinata","NotEvaluated"
"Berlinia_occidentalis","Vulnerable"
"Berlinia_orientalis","Vulnerable"
"Berlinia_tomentella","NotEvaluated"
"Bertiera_crinita","NotThreatened"
"Bertiera_spicata","NotThreatened"
"Beyeria_lanceolata","NotThreatened"
"Bhesa_indica","NotEvaluated"
"Bhesa_paniculata","NotThreatened"
"Blakea_latifolia","NotEvaluated"
"Blepharidium_guatemalense","NotThreatened"
"Blumeodendron_kurzii","NotThreatened"
"Blumeodendron_subrotundifolium","NotThreatened"
"Boschia_griffithii","NotEvaluated"
"Botryophora_geniculata","NotEvaluated"
"Bouea_macrophylla","NotEvaluated"
"Bouea_oppositifolia","NotThreatened"
"Brachystegia_leonensis","Vulnerable"
"Bremeria_humblotii","NotThreatened"
"Bremeria_scabridior","NotThreatened"
"Breonia_boivinii","Vulnerable"
"Breonia_chinensis","NotThreatened"
"Breonia_decaryana","NotThreatened"
"Breonia_fragifera","NotThreatened"
"Breonia_havilandiana","Vulnerable"
"Breonia_louvelii","Threatened"
"Breonia_lowryi","Vulnerable"
"Breonia_macrocarpa","Vulnerable"
"Breonia_tayloriana","Vulnerable"
"Breviea_sericea","NotThreatened"
"Brexia_alaticarpa","Vulnerable"
"Brexia_marioniae","Vulnerable"
"Brexiella_cymosa","Vulnerable"
"Breynia_coronata","NotThreatened"
"Breynia_discigera","NotThreatened"
"Bridelia_tulasneana","NotThreatened"
"Brochoneura_acuminata","NotThreatened"
"Brownlowia_peltata","NotEvaluated"
"Bullockia_impressinervia","Threatened"
"Burasaia_gracilis","Vulnerable"
"Burasaia_madagascariensis","NotThreatened"
"Bussea_occidentalis","NotThreatened"
"Buxus_madagascarica","NotThreatened"
"Byrsonima_euryphylla","DD"
"Calamus_gibbsianus","NotEvaluated"
"Calantica_grandiflora","NotThreatened"
"Calliandra_antioquiae","NotThreatened"
"Callicarpa_teneriflora","Vulnerable"
"Caloncoba_echinata","NotThreatened"
"Calophyllum_chapelieri","Vulnerable"
"Calophyllum_fibrosum","Threatened"
"Calophyllum_hexapetalum","NotEvaluated"
"Calophyllum_nodosum","NotEvaluated"
"Calophyllum_paniculatum","Vulnerable"
"Calophyllum_tetrapterum","NotThreatened"
"Calophyllum_teysmannii","NotEvaluated"
"Calophyllum_verticillatum","Vulnerable"
"Calpocalyx_aubrevillei","NotThreatened"
"Calpocalyx_brevibracteatus","NotThreatened"
"Calycopeplus_marginatus","NotEvaluated"
"Campnosperma_auriculatum","NotThreatened"
"Campnosperma_lepidotum","Vulnerable"
"Campnosperma_micranteium","NotThreatened"
"Campnosperma_parvifolium","Threatened"
"Campnosperma_schatzii","NotThreatened"
"Campnosperma_squamatum","NotThreatened"
"Campylospermum_amplectens","Vulnerable"
"Campylospermum_congestum","NotEvaluated"
"Campylospermum_obtusifolium","NotEvaluated"
"Campylospermum_schoenleinianum","NotThreatened"
"Canarium_caudatum","NotEvaluated"
"Canarium_denticulatum","NotEvaluated"
"Canarium_latistipulatum","NotEvaluated"
"Canarium_littorale","NotThreatened"
"Canarium_odontophyllum","NotEvaluated"
"Canarium_patentinervium","NotThreatened"
"Capparidastrum_grandiflorum","Vulnerable"
"Capurodendron_bakeri","Threatened"
"Capurodendron_rufescens","Threatened"
"Capurodendron_tampinense","NotEvaluated"
"Capurodendron_terminalioides","Threatened"
"Carallia_eugenioidea","NotEvaluated"
"Cariniana_parvifolia","NotEvaluated"
"Casearia_bartlettii","NotEvaluated"
"Cassinopsis_chapelieri","Vulnerable"
"Cassinopsis_tomentosa","Threatened"
"Cassipourea_afzelii","NotThreatened"
"Cassipourea_hiotou","Vulnerable"
"Castanopsis_curtisii","NotThreatened"
"Castanopsis_evansii","NotEvaluated"
"Castanopsis_foxworthyi","NotEvaluated"
"Castanopsis_inermis","NotEvaluated"
"Castanopsis_javanica","NotThreatened"
"Castanopsis_lucida","NotEvaluated"
"Castanopsis_rhamnifolia","NotEvaluated"
"Castanopsis_schefferiana","NotEvaluated"
"Castanopsis_tcheponensis","NotEvaluated"
"Cavacoa_baldwinii","NotThreatened"
"Cephalomappa_beccariana","NotEvaluated"
"Cephalomappa_malloticarpa","NotEvaluated"
"Chaetocarpus_rabaraba","Threatened"
"Chamaecrista_subpeltata","Threatened"
"Chamguava_gentlei","NotEvaluated"
"Chassalia_chartacea","NotEvaluated"
"Chassalia_magnifolia","NotThreatened"
"Chidlowia_sanguinea","NotThreatened"
"Chionanthus_curvicarpus","NotEvaluated"
"Chionanthus_oblanceolatus","NotThreatened"
"Chionanthus_porcatus","NotEvaluated"
"Chionanthus_pubicalyx","NotEvaluated"
"Chisocheton_patens","NotEvaluated"
"Chisocheton_sarawakanus","NotEvaluated"
"Chloroxylon_faho","Vulnerable"
"Chloroxylon_falcatum","Threatened"
"Chouxia_sorindeioides","NotThreatened"
"Chydenanthus_excelsus","NotEvaluated"
"Cinnamomum_mollissimum","NotThreatened"
"Cinnamomum_rhynchophyllum","NotThreatened"
"Cinnamomum_sintoc","NotThreatened"
"Claoxylon_longifolium","NotThreatened"
"Claoxylon_stapfianum","NotThreatened"
"Cleistanthus_decurrens","NotEvaluated"
"Cleistanthus_hirsutulus","NotEvaluated"
"Cleistanthus_maingayi","NotEvaluated"
"Cleistanthus_megacarpus","NotEvaluated"
"Cleistanthus_perrieri","NotThreatened"
"Cleistanthus_pubens","NotEvaluated"
"Cleistanthus_vestitus","NotEvaluated"
"Clerodendrum_adenophysum","NotThreatened"
"Clerodendrum_aucubifolium","NotEvaluated"
"Clerodendrum_disparifolium","NotThreatened"
"Clerodendrum_laevifolium","NotEvaluated"
"Clerodendrum_petunioides","NotEvaluated"
"Clerodendrum_rubellum","NotEvaluated"
"Clerodendrum_trichanthum","NotEvaluated"
"Clidemia_longipedunculata","NotThreatened"
"Cliftonia_monophylla","NotThreatened"
"Clusia_drouetiana","NotEvaluated"
"Clusia_major","NotEvaluated"
"Coelocaryon_oxycarpum","NotEvaluated"
"Coelostegia_griffithii","NotEvaluated"
"Coffea_arenesiana","Threatened"
"Coffea_bonnieri","Threatened"
"Coffea_coursiana","Vulnerable"
"Coffea_homollei","Vulnerable"
"Coffea_leroyi","NotThreatened"
"Coffea_lulandoensis","Vulnerable"
"Coffea_mcphersonii","Threatened"
"Coffea_millotii","NotThreatened"
